label,result,vertices,edges,runtime
685,sat,8,9,"1.979835100000173
"
686,sat,10,13,"2.3459478999998282
"
687,sat,8,8,"1.84529950000001
"
688,sat,8,7,"1.8230204999999842
"
689,sat,8,8,"1.7977362999999968
"
690,sat,8,8,"1.8894706000000951
"
691,sat,10,13,"2.1782590999998774
"
692,sat,10,12,"2.126975200000061
"
693,sat,8,10,"1.7774349000001166
"
694,sat,8,10,"2.1046398000000863
"
695,sat,8,10,"2.1148674999999457
"
696,sat,8,9,"2.013772999999901
"
697,sat,6,7,"1.8326763000000028
"
698,sat,8,10,"1.8573306999999204
"
699,sat,8,9,"1.815418000000136
"
700,sat,6,4,"1.7396363999998812
"
701,sat,6,5,"2.034564000000046
"
702,sat,6,6,"1.7114491999998336
"
703,sat,6,5,"1.8942530000001625
"
704,sat,6,4,"1.7584055999998327
"
705,sat,2,1,"1.695979399999942
"
706,sat,4,2,"1.8639670000000024
"
707,sat,10,12,"1.9978577000001678
"
708,sat,3,2,"1.963555900000074
"
709,sat,8,6,"2.2139700000000175
"
710,sat,8,10,"2.0655790000000707
"
711,sat,5,5,"1.7772233000000597
"
712,sat,8,10,"1.976364999999987
"
713,sat,10,14,"2.188626299999896
"
714,sat,3,3,"1.7301818000000821
"
715,sat,6,4,"1.8402548000001389
"
716,sat,9,7,"1.864361999999801
"
717,sat,10,12,"2.169357600000012
"
718,sat,6,7,"1.761199999999917
"
719,sat,7,8,"1.9086722999998074
"
720,sat,10,13,"2.3977963999998337
"
721,sat,7,8,"1.835337299999992
"
722,sat,9,11,"1.907590700000128
"
723,sat,10,14,"2.1975704999999834
"
724,sat,10,13,"2.0325859000001856
"
725,sat,11,16,"2.108169900000121
"
726,sat,10,13,"2.1010520999998334
"
727,sat,10,14,"2.165452799999912
"
728,sat,8,10,"1.9103161000000455
"
729,sat,10,14,"2.133266100000128
"
730,sat,8,10,"1.7814443999998275
"
731,sat,7,8,"1.6753578999998808
"
732,sat,8,9,"1.781335399999989
"
733,sat,3,2,"1.6477426000001287
"
734,sat,8,10,"1.829577499999914
"
735,sat,6,5,"1.6702308999999786
"
736,sat,7,8,"1.5984846999999718
"
737,sat,6,6,"1.7965251000000535
"
738,sat,7,9,"1.7257566999999199
"
739,sat,6,5,"1.6151703999998972
"
740,sat,7,7,"1.6221169000000373
"
741,sat,8,11,"1.8741629999999532
"
742,sat,7,9,"1.8796176999999261
"
743,sat,7,9,"1.712019699999928
"
744,sat,7,8,"1.7164686999999503
"
745,sat,5,5,"3.502580600000101
"
746,sat,7,6,"4.003087999999934
"
747,sat,7,5,"3.136620199999925
"
748,sat,8,10,"2.2302290000000085
"
749,sat,7,4,"2.317099399999961
"
750,sat,7,5,"1.6673679000000448
"
751,sat,7,8,"1.8644269999999779
"
752,sat,7,7,"1.7313560000000052
"
753,sat,7,8,"1.7443407000000661
"
754,sat,7,7,"1.768399699999918
"
755,sat,7,6,"1.9712617000000137
"
756,sat,7,6,"1.6390908999999283
"
757,sat,7,7,"1.5829682999999477
"
758,sat,7,8,"1.6136452999999165
"
759,sat,7,6,"1.9942900999999438
"
760,sat,7,6,"1.7412497999998777
"
761,sat,7,7,"1.5790094999999837
"
762,sat,7,7,"1.7829375000001164
"
763,sat,7,7,"1.7709760000000188
"
764,sat,6,6,"1.8047409000000698
"
765,sat,7,6,"1.7285483000000568
"
766,sat,7,5,"1.914729800000032
"
767,sat,7,6,"1.785152299999936
"
768,sat,7,7,"1.796809899999971
"
769,sat,7,7,"1.8108623999999054
"
770,sat,7,6,"1.8578354000001127
"
771,sat,5,4,"1.6110166000000845
"
772,sat,5,6,"1.7970530000000053
"
773,sat,7,8,"1.8565244999999777
"
774,sat,7,7,"1.8460492000001523
"
775,sat,10,12,"2.0613055999999688
"
776,sat,9,9,"1.9533438999999362
"
777,sat,8,8,"1.7355949000000237
"
778,sat,10,11,"2.2761972000000696
"
779,sat,7,7,"1.8776373999999123
"
780,sat,7,7,"1.8657297999998264
"
781,sat,10,12,"1.9948323000000983
"
782,sat,11,15,"2.3763056999998753
"
783,sat,10,13,"2.7273544999998194
"
784,sat,8,7,"2.2614101000001483
"
785,sat,11,16,"2.782759599999963
"
786,sat,8,8,"1.8181089999998221
"
787,sat,5,5,"1.6791716999998698
"
788,sat,10,13,"2.688822000000073
"
789,sat,10,14,"2.2471751999999015
"
790,sat,11,17,"2.2540720000001784
"
791,sat,8,10,"1.764578100000108
"
792,sat,6,6,"1.7908805999998094
"
793,sat,8,9,"1.9794222000000445
"
794,sat,8,8,"1.8343944999999167
"
795,sat,10,11,"2.137956999999915
"
796,unsat,12,21,"2.7672979000001305
"
797,sat,8,8,"1.9277856999999585
"
798,sat,10,13,"2.2932564000000184
"
799,sat,8,8,"1.7505482999999913
"
800,sat,11,16,"2.534364299999879
"
801,sat,10,10,"1.9802927000000636
"
802,sat,8,9,"3.2002732000000833
"
803,sat,9,8,"1.9832925000000614
"
804,sat,9,8,"2.2325757999999496
"
805,sat,10,13,"2.582514200000105
"
806,sat,11,16,"2.294678299999987
"
807,sat,10,13,"2.691907800000081
"
808,sat,10,12,"2.157651400000077
"
809,sat,10,12,"2.3064696999999796
"
810,sat,11,15,"2.267636799999991
"
811,sat,11,16,"2.4755665000000135
"
812,sat,9,7,"2.009661999999935
"
813,sat,9,9,"1.9211926000000403
"
814,sat,10,13,"2.323880700000018
"
815,sat,8,9,"1.8346928000000844
"
816,sat,8,6,"1.8379558999999972
"
817,sat,10,11,"2.1137853999998697
"
818,sat,8,7,"1.8822848999998314
"
819,sat,10,11,"2.0396518999998534
"
820,sat,10,14,"1.9901846000000205
"
821,sat,10,13,"2.133013000000119
"
822,sat,10,13,"2.2301759000001766
"
823,sat,8,8,"2.063657800000101
"
824,sat,8,7,"1.8420322999998007
"
825,sat,10,13,"2.315878300000122
"
826,sat,8,7,"1.8364621000000625
"
827,sat,8,8,"1.9057738000001336
"
828,sat,8,9,"1.9435272000000623
"
829,sat,8,8,"1.967676999999867
"
830,sat,9,12,"1.8900539000001118
"
831,sat,8,8,"1.7577226999999311
"
832,sat,8,7,"1.9421334999999544
"
833,sat,9,10,"1.9011815999999726
"
834,sat,10,11,"2.054507699999931
"
835,sat,11,14,"2.1631029999998646
"
836,sat,11,15,"2.9343924999998308
"
837,sat,11,14,"1.9583930000001146
"
838,sat,9,11,"1.8657141000001047
"
839,sat,8,9,"1.7553751000000375
"
840,sat,11,15,"8.121947800000044
"
841,sat,10,10,"1.9252271999998811
"
842,sat,9,12,"2.1540648000000147
"
843,sat,9,13,"1.9762587000000167
"
844,sat,10,9,"1.9021511000000828
"
845,sat,9,12,"1.9483378999998422
"
846,sat,10,10,"2.4351736999999503
"
847,sat,9,13,"2.2974879000000783
"
848,sat,10,10,"2.1636140000000523
"
849,sat,11,13,"2.0749999000001935
"
850,sat,10,14,"2.3592489999998634
"
851,sat,10,12,"2.2009451000001263
"
852,sat,10,13,"2.413087399999995
"
853,sat,10,13,"2.1939687999999933
"
854,sat,10,11,"1.9445559000000685
"
855,sat,7,9,"1.7484104000000116
"
856,sat,12,16,"2.285016399999904
"
857,sat,9,11,"1.9612720000000081
"
858,sat,9,11,"2.1769874999999956
"
859,sat,7,6,"1.9101117000000158
"
860,sat,7,7,"1.710350500000004
"
861,sat,10,14,"2.231234100000165
"
862,sat,11,12,"1.896177200000011
"
863,sat,11,17,"2.1837485000000925
"
864,unsat,12,21,"2.5719229999999698
"
865,sat,7,8,"1.8003527000000759
"
866,sat,7,7,"1.9624347999999827
"
867,sat,9,10,"2.101251300000058
"
868,sat,9,10,"2.0275457000000188
"
869,sat,10,8,"1.7281308999999965
"
870,sat,7,7,"1.7333783999999923
"
871,sat,10,9,"1.8447263000000476
"
872,sat,9,9,"1.7950186999999005
"
873,sat,9,10,"1.8920144999999593
"
874,sat,9,9,"1.9417621000000054
"
875,sat,10,12,"2.1226188999999067
"
876,sat,8,8,"1.9255957000000308
"
877,sat,8,7,"1.8758995000000596
"
878,sat,8,9,"1.8156475999999202
"
879,sat,8,10,"1.7905138999999508
"
880,sat,8,9,"1.8331879999998364
"
881,sat,11,13,"2.0151756999998724
"
882,sat,8,10,"1.8481358999999884
"
883,sat,11,14,"2.126579799999945
"
884,sat,9,13,"2.3316813999999795
"
885,sat,10,12,"2.2075635999999577
"
886,sat,8,8,"1.8808208000000377
"
887,sat,8,4,"1.720113099999935
"
888,sat,11,13,"1.978636300000062
"
889,sat,8,5,"1.71153460000005
"
890,sat,10,10,"1.7747153000000253
"
891,sat,8,7,"1.7311138000000028
"
892,sat,11,14,"2.2757349000000886
"
893,sat,10,9,"1.7820887000000312
"
894,sat,7,6,"1.7025926000001164
"
895,sat,11,12,"1.9401838000001135
"
896,sat,10,11,"2.179050099999813
"
897,sat,10,11,"1.9110099999998056
"
898,sat,8,8,"1.753341999999975
"
899,sat,10,12,"2.3463312999999744
"
900,sat,8,7,"1.8147767000000385
"
901,sat,11,15,"2.3957247000000734
"
902,sat,8,6,"1.775892800000065
"
903,sat,8,7,"1.8013581000000158
"
904,sat,12,17,"2.408926600000086
"
905,sat,11,15,"2.2465901000000486
"
906,sat,10,12,"2.1089114000001246
"
907,sat,8,8,"1.9302823999998964
"
908,sat,8,9,"1.8281117999999879
"
909,sat,8,8,"1.9170662999999877
"
910,sat,8,9,"1.8297697999998945
"
911,sat,8,9,"1.7480828000000201
"
912,sat,8,10,"1.9146342000001368
"
913,sat,8,9,"1.8831943999998657
"
914,sat,8,9,"1.8581455999999434
"
915,sat,10,11,"2.0066991999999573
"
916,sat,11,14,"1.9625358000000688
"
917,sat,11,15,"2.5004280999999082
"
918,sat,10,11,"1.9813056000000415
"
919,sat,11,15,"2.249446399999897
"
920,sat,12,18,"3.4892141999998785
"
921,sat,10,10,"1.7860092999999324
"
922,sat,8,9,"1.699576099999831
"
923,sat,11,14,"1.9885094000001118
"
924,sat,8,8,"1.8750625999998647
"
925,sat,8,9,"1.9029728000000432
"
926,sat,8,9,"1.8623641999997744
"
927,sat,8,8,"1.8885980000000018
"
928,sat,8,8,"1.7857841999998527
"
929,sat,10,11,"1.980718700000125
"
930,sat,10,10,"1.7973839999999655
"
931,sat,11,14,"2.333102399999916
"
932,sat,11,13,"1.9972242999999708
"
933,sat,11,13,"2.01894429999993
"
934,sat,10,10,"1.8349067000001469
"
935,sat,10,11,"1.851895999999897
"
936,sat,8,9,"1.709640600000057
"
937,sat,8,8,"1.7811289000001125
"
938,sat,11,12,"1.9565766999999141
"
939,sat,8,8,"1.6428699999999026
"
940,sat,12,16,"2.0057612000000518
"
941,sat,8,9,"1.6779567999999472
"
942,sat,8,9,"1.7403729000000112
"
943,sat,8,7,"1.8471137000001363
"
944,sat,8,10,"2.2108694999999443
"
945,sat,11,13,"1.880827599999975
"
946,sat,8,8,"1.7065020999998524
"
947,sat,11,14,"2.266135899999881
"
948,sat,8,7,"1.83776980000016
"
949,sat,8,6,"1.8891228999998475
"
950,sat,8,10,"1.9174913999997898
"
951,sat,8,9,"2.0109996000001047
"
952,sat,8,9,"1.8606412000001455
"
953,sat,11,14,"2.093708099999958
"
954,sat,8,7,"1.9106661000000713
"
955,sat,8,9,"1.8559273999999277
"
956,sat,11,13,"1.9059523999999328
"
957,sat,8,8,"1.8615438000001632
"
958,sat,8,8,"1.7447323000001234
"
959,sat,10,9,"1.8547955000001366
"
960,sat,8,8,"1.8532126000000062
"
961,sat,8,8,"1.8265939000000344
"
962,sat,8,10,"1.7447754999998324
"
963,sat,8,7,"2.0116837999999007
"
964,sat,8,8,"1.7867659999999432
"
965,sat,8,7,"1.9325685000001158
"
966,sat,8,8,"1.9315068000000792
"
967,sat,8,7,"1.7379379999999855
"
968,sat,8,7,"1.803366300000107
"
969,sat,8,9,"1.8399352999999792
"
970,sat,8,8,"1.7866275999999743
"
971,sat,8,8,"1.825465099999974
"
972,sat,8,9,"1.8282733000000917
"
973,sat,8,5,"1.783833000000186
"
974,sat,9,10,"1.7895540999998047
"
975,sat,8,6,"1.749886800000013
"
976,sat,8,6,"1.7343231999998352
"
977,sat,8,8,"2.036194800000203
"
978,sat,9,11,"1.9124332999999751
"
979,sat,10,12,"1.8956435999998575
"
980,sat,11,15,"2.1912383999999747
"
981,sat,10,12,"2.197320899999795
"
982,sat,9,10,"1.7678921000001537
"
983,sat,8,7,"1.7209536999998818
"
984,sat,8,5,"1.7184489000001122
"
985,sat,11,13,"1.9246178000000782
"
986,sat,6,7,"1.817871999999852
"
987,sat,7,6,"1.7343287000001055
"
988,sat,5,4,"1.6703945000001568
"
989,sat,11,14,"2.1262881000000107
"
990,sat,6,5,"1.7272826000000805
"
991,sat,10,11,"1.8718638000000283
"
992,sat,12,18,"2.583748499999956
"
993,sat,10,13,"2.042089500000202
"
994,sat,10,12,"2.010780599999862
"
995,sat,11,15,"2.3015788000000157
"
996,sat,10,13,"2.134117900000092
"
997,sat,11,15,"3.203291600000057
"
998,sat,10,10,"1.685187299999825
"
999,sat,8,8,"1.7626820999998927
"
1000,sat,12,17,"2.9831951000001027
"
1001,sat,8,8,"1.7952570999998443
"
1002,sat,8,7,"1.6898345999998128
"
1003,sat,11,15,"2.463793700000224
"
1004,sat,10,10,"1.9478199000000131
"
1005,sat,10,11,"1.869294500000251
"
1006,sat,11,15,"2.594840799999929
"
1007,sat,11,14,"2.0633339999999407
"
1008,sat,10,11,"2.085218000000168
"
1009,sat,8,9,"1.7557748999997784
"
1010,sat,8,8,"1.7066893000001073
"
1011,sat,10,10,"1.9594916000000921
"
1012,sat,11,14,"1.9383333000000675
"
1013,sat,10,12,"1.9886678000002576
"
1014,sat,10,10,"1.7894117999999253
"
1015,sat,10,9,"1.8471614000000045
"
1016,sat,10,9,"1.8544765000001462
"
1017,sat,8,9,"1.6841533000001618
"
1018,sat,10,7,"1.7348080000001573
"
1019,sat,10,10,"1.8416768000001866
"
1020,sat,10,11,"1.9532352000001083
"
1021,sat,11,10,"1.9046594999999797
"
1022,sat,11,14,"2.1243358000001535
"
1023,sat,8,7,"1.6808450999997149
"
1024,sat,10,10,"1.8011099000000286
"
1025,sat,10,9,"1.6961976000002323
"
1026,sat,10,6,"1.7363501999998334
"
1027,sat,8,8,"1.7233410999997432
"
1028,sat,8,9,"1.6997083000001112
"
1029,sat,10,8,"1.726033400000233
"
1030,sat,8,10,"1.7672475999997914
"
1031,sat,7,6,"1.6139398000000256
"
1032,sat,9,9,"1.784212099999877
"
1033,sat,4,4,"1.5292851999997765
"
1034,sat,4,3,"1.6160608000000138
"
1035,sat,10,13,"2.0174995000002127
"
1036,sat,8,5,"2.80112440000039
"
1037,sat,10,9,"2.39132010000003
"
1038,sat,10,12,"2.942375500000253
"
1039,sat,11,15,"2.2047750000001543
"
1040,sat,8,10,"1.7253701999998157
"
1041,sat,8,8,"1.7250834999999825
"
1042,sat,8,9,"1.7735184000002846
"
1043,sat,8,7,"1.8220883999997568
"
1044,sat,8,7,"1.9438844999999674
"
1045,sat,8,6,"1.6678547999999864
"
1046,sat,8,7,"1.6485382000000754
"
1047,sat,8,8,"1.915181500000017
"
1048,sat,9,11,"1.980101999999988
"
1049,sat,10,14,"2.141454900000099
"
1050,sat,9,9,"1.7405085000000327
"
1051,sat,8,10,"1.7639033000000381
"
1052,sat,8,9,"1.7060529999998835
"
1053,sat,9,10,"1.895768599999883
"
1054,sat,10,13,"2.099988399999802
"
1055,sat,10,12,"1.8211019999998825
"
1056,sat,11,16,"2.1571641000000454
"
1057,sat,9,11,"1.8761642999998003
"
1058,sat,12,19,"2.5837076999996498
"
1059,sat,7,6,"1.6705514000000221
"
1060,sat,10,13,"2.145647899999858
"
1061,sat,7,7,"1.704221299999972
"
1062,sat,7,6,"4.545272700000169
"
1063,sat,9,10,"6.052675999999792
"
1064,sat,10,12,"4.74849949999998
"
1065,sat,10,13,"2.9148196000001008
"
1066,sat,10,12,"2.4518808000002537
"
1067,sat,11,14,"3.6915765000003375
"
1068,sat,10,12,"2.910063799999989
"
1069,sat,10,11,"2.3038549000002604
"
1070,sat,10,13,"2.6746683000001212
"
1071,sat,11,16,"2.6345875000001797
"
1072,sat,11,12,"2.0375419000001784
"
1073,sat,10,13,"1.8919682000000648
"
1074,sat,11,14,"2.0151614000001246
"
1075,sat,10,13,"2.333155899999838
"
1076,sat,12,17,"2.3468385000001035
"
1077,sat,9,10,"1.8140634999999747
"
1078,sat,9,11,"1.8707840999995824
"
1079,sat,8,8,"1.706064200000128
"
1080,sat,8,9,"1.6837212000000363
"
1081,sat,8,9,"1.7851710999998431
"
1082,sat,11,13,"2.171084399999927
"
1083,sat,7,7,"1.7120591000002605
"
1084,sat,7,5,"1.6257600999997521
"
1085,sat,7,6,"1.7229045999997652
"
1086,sat,7,7,"1.6616655000002538
"
1087,sat,7,6,"1.5583372000000963
"
1088,sat,7,7,"1.6129801000001862
"
1089,sat,9,9,"1.8027796999999737
"
1090,sat,11,14,"2.205554099999972
"
1091,sat,11,12,"1.8579091000001426
"
1092,sat,12,18,"2.6813186999997924
"
1093,sat,7,7,"1.577920499999891
"
1094,sat,9,10,"1.7446670999997878
"
1095,sat,7,7,"1.6918375000000196
"
1096,sat,9,11,"2.116045000000213
"
1097,sat,11,13,"3.411085700000058
"
1098,sat,7,8,"1.8889722999997502
"
1099,sat,9,9,"2.4547145000001365
"
1100,sat,9,10,"1.9989284999996926
"
1101,sat,11,13,"2.3408650999999736
"
1102,sat,9,9,"1.7700263000001542
"
1103,sat,11,14,"2.563829000000169
"
1104,sat,11,11,"2.3250754000000597
"
1105,sat,11,12,"4.085757700000158
"
1106,sat,11,13,"4.4354520000001685
"
1107,sat,9,10,"3.2197618000000148
"
1108,sat,11,12,"1.9711733999997705
"
1109,sat,9,9,"1.899023699999816
"
1110,sat,7,6,"1.8101975999998103
"
1111,sat,9,9,"1.9048533000000134
"
1112,sat,12,16,"2.3628413999999793
"
1113,sat,9,10,"1.9710422000002836
"
1114,sat,11,13,"2.78631039999982
"
1115,sat,11,13,"2.3667899000001853
"
1116,sat,11,12,"1.9904427000001306
"
1117,sat,9,11,"1.9645427000000382
"
1118,sat,11,14,"2.38875680000001
"
1119,sat,11,13,"2.371392900000046
"
1120,sat,9,9,"1.8296009000000595
"
1121,sat,11,13,"2.2978613000000223
"
1122,sat,11,12,"2.0462557000000743
"
1123,sat,11,13,"2.287102600000253
"
1124,sat,9,10,"1.9517965999998523
"
1125,sat,11,12,"2.675809699999718
"
1126,sat,11,14,"2.6605819000001247
"
1127,sat,6,6,"2.3452409000001353
"
1128,sat,6,7,"2.2455611000000317
"
1129,sat,9,8,"2.1506875999998556
"
1130,sat,8,9,"1.7929466000000502
"
1131,sat,8,10,"1.8099804999997104
"
1132,sat,11,11,"2.1577672000003076
"
1133,sat,8,9,"1.8087082000001828
"
1134,sat,11,13,"2.1308696999999484
"
1135,sat,11,13,"1.9679863999999725
"
1136,sat,9,11,"2.0628216999998585
"
1137,sat,9,11,"2.0303272000001016
"
1138,sat,11,12,"2.0053273999997145
"
1139,sat,11,13,"2.199111599999924
"
1140,sat,9,11,"2.0638315999999577
"
1141,sat,9,8,"1.7794050999996216
"
1142,sat,11,14,"2.080645999999888
"
1143,sat,9,11,"2.0740984999997636
"
1144,sat,9,10,"2.0094834000001356
"
1145,sat,9,11,"1.8418556999999964
"
1146,sat,9,11,"2.0288829000000987
"
1147,sat,9,9,"1.940234700000019
"
1148,sat,9,11,"1.8252425000000585
"
1149,sat,9,10,"1.8408994999999777
"
1150,sat,11,13,"2.4727222000001348
"
1151,sat,9,10,"1.889628499999617
"
1152,sat,12,17,"2.55447439999989
"
1153,sat,9,10,"1.8323061000000962
"
1154,sat,11,14,"2.214622800000143
"
1155,sat,9,11,"2.193192600000202
"
1156,sat,13,21,"3.556908999999905
"
1157,sat,11,12,"3.3790821999996297
"
1158,sat,11,14,"2.6486745999995946
"
1159,sat,7,7,"1.8126475000003666
"
1160,sat,9,11,"2.4631680999996206
"
1161,sat,9,10,"3.1986924000002546
"
1162,sat,7,8,"2.003177600000072
"
1163,sat,11,14,"2.7086144999998396
"
1164,sat,11,12,"2.2251596000000973
"
1165,sat,9,12,"2.189923700000236
"
1166,sat,11,12,"2.4759312999999565
"
1167,sat,9,11,"2.415760300000329
"
1168,sat,12,16,"3.3881004999998368
"
1169,sat,9,11,"2.2365365000000565
"
1170,sat,11,14,"2.6808704000000034
"
1171,sat,9,8,"1.8922278000000006
"
1172,sat,7,7,"2.0920533999997133
"
1173,sat,9,9,"2.478077000000212
"
1174,sat,9,10,"2.3150672000001578
"
1175,sat,9,9,"2.3571546000002854
"
1176,sat,7,6,"17.309170699999868
"
1177,sat,9,10,"2.189570200000162
"
1178,sat,9,9,"2.4970596999996815
"
1179,sat,9,8,"3.0089805000002343
"
1180,sat,9,10,"2.7198363000002246
"
1181,sat,9,8,"2.472800500000176
"
1182,sat,11,13,"2.3207651000002443
"
1183,sat,11,11,"2.3389618999999584
"
1184,sat,11,13,"3.187148399999842
"
1185,sat,12,16,"2.1219358000003012
"
1186,sat,12,17,"2.7521984999998494
"
1187,sat,9,9,"1.988157599999795
"
1188,sat,13,20,"3.4055499000000964
"
1189,sat,9,10,"1.8413126999998894
"
1190,sat,9,10,"2.0632103000002644
"
1191,sat,11,13,"2.0323592999998255
"
1192,sat,11,14,"2.5784865000000536
"
1193,sat,9,11,"2.1860310000001846
"
1194,sat,9,12,"2.0421956999998656
"
1195,sat,9,11,"1.9962884999999915
"
1196,sat,12,17,"3.057078199999978
"
1197,sat,9,10,"1.9496543999998721
"
1198,sat,9,10,"2.2818130999999084
"
1199,sat,9,9,"2.359424299999773
"
1200,sat,11,12,"2.1201003999999557
"
1201,sat,8,9,"2.0226435999998102
"
1202,sat,12,16,"2.589470800000072
"
1203,sat,10,11,"2.4485349999999926
"
1204,sat,11,15,"4.82514859999992
"
1205,sat,11,13,"5.178680099999838
"
1206,sat,8,9,"2.1059566999997514
"
1207,sat,8,10,"2.5025894000000335
"
1208,sat,8,7,"2.4286784999999327
"
1209,sat,8,8,"2.226341499999762
"
1210,sat,10,11,"2.344038499999897
"
1211,sat,8,9,"3.0357970000000023
"
1212,sat,8,8,"2.3086693000000196
"
1213,sat,8,10,"2.0691139000000476
"
1214,sat,8,9,"2.1403341000000182
"
1215,sat,8,10,"5.788651899999877
"
1216,sat,10,11,"9.138793100000385
"
1217,sat,11,14,"8.215109199999915
"
1218,sat,11,14,"7.592821100000037
"
1219,sat,10,11,"8.43049770000016
"
1220,sat,10,9,"7.438457799999924
"
1221,sat,10,9,"6.741598799999792
"
1222,sat,11,12,"4.767658599999777
"
1223,sat,11,13,"4.315264899999875
"
1224,sat,11,12,"4.423054800000045
"
1225,sat,10,7,"4.020243599999958
"
1226,sat,11,12,"2.9889781000001676
"
1227,sat,11,12,"7.077670699999999
"
1228,sat,11,12,"2.5394517999998243
"
1229,sat,11,13,"3.6853588999997555
"
1230,sat,11,13,"2.7891537000000426
"
1231,sat,10,10,"2.9176253000000543
"
1232,sat,10,9,"3.5049039999998968
"
1233,sat,12,17,"4.54033789999994
"
1234,sat,10,11,"3.365527100000236
"
1235,sat,11,13,"3.1077313999999205
"
1236,sat,10,10,"2.64912779999986
"
1237,sat,11,12,"4.02642859999969
"
1238,sat,10,9,"3.3702031000002535
"
1239,sat,11,11,"3.4198983000001135
"
1240,sat,10,9,"2.734967900000356
"
1241,sat,10,10,"3.747948499999893
"
1242,sat,8,9,"2.828972199999953
"
1243,sat,12,17,"3.4260479999998097
"
1244,sat,10,9,"3.0271587000002
"
1245,sat,12,16,"4.080485800000133
"
1246,sat,10,10,"2.2789600000000974
"
1247,sat,12,16,"3.6083911999999145
"
1248,sat,9,9,"3.025863400000162
"
1249,sat,11,13,"3.4168369999997594
"
1250,sat,9,10,"2.8394131000000016
"
1251,sat,9,12,"3.7006326000000627
"
1252,sat,9,10,"2.8247682000001078
"
1253,sat,11,12,"2.9486754999998084
"
1254,sat,9,11,"2.5246578999999656
"
1255,sat,9,12,"2.6279162999999244
"
1256,sat,9,12,"2.821753300000182
"
1257,sat,9,10,"2.540275300000303
"
1258,sat,11,13,"2.6826114000000416
"
1259,sat,9,11,"2.5645791000001736
"
1260,sat,9,11,"2.484534799999892
"
1261,sat,9,9,"2.4130746000000727
"
1262,sat,9,11,"2.852571700000226
"
1263,sat,9,12,"2.7607809000001
"
1264,sat,9,11,"3.0841897999998764
"
1265,sat,9,11,"3.007433100000071
"
1266,sat,11,13,"4.131505700000162
"
1267,sat,9,11,"3.207309400000213
"
1268,sat,12,16,"3.7605819999998857
"
1269,sat,13,20,"4.193223299999772
"
1270,sat,9,12,"3.138298300000315
"
1271,sat,9,10,"2.814433700000336
"
1272,sat,13,21,"10.961694900000111
"
1273,sat,9,7,"2.0961389999997664
"
1274,sat,9,8,"2.903008100000079
"
1275,sat,9,11,"2.9891336000000592
"
1276,sat,9,12,"2.9736235999998826
"
1277,sat,11,14,"3.3492856999996548
"
1278,sat,12,17,"5.26853489999985
"
1279,sat,9,12,"2.8502536000000873
"
1280,sat,11,15,"3.8173796999999468
"
1281,sat,9,9,"3.1309179999998378
"
1282,sat,12,18,"4.817873800000143
"
1283,sat,9,10,"2.837018000000171
"
1284,sat,9,13,"3.7421205000000555
"
1285,sat,13,21,"18.823565600000165
"
1286,sat,9,13,"3.64561730000014
"
1287,sat,9,12,"3.6751916000002893
"
1288,sat,11,14,"4.055572899999788
"
1289,sat,9,11,"3.1845596000002843
"
1290,sat,11,14,"3.3129838999998356
"
1291,sat,12,18,"4.090163300000313
"
1292,sat,11,15,"3.9596470999999838
"
1293,sat,11,13,"4.688462199999776
"
1294,sat,9,9,"3.310226700000385
"
1295,sat,12,17,"4.627467499999966
"
1296,sat,11,14,"2.831388000000061
"
1297,sat,13,21,"16.85325920000014
"
1298,sat,11,15,"3.3106855999999425
"
1299,sat,13,21,"17.99096950000012
"
1300,sat,13,21,"16.090518200000133
"
1301,sat,11,14,"2.7095196999998734
"
1302,sat,9,11,"2.9394757999998546
"
1303,sat,11,15,"4.161279099999774
"
1304,sat,12,19,"4.057111200000236
"
1305,sat,9,10,"2.526909500000329
"
1306,sat,11,13,"4.688594499999908
"
1307,sat,11,13,"3.7539170999998532
"
1308,sat,11,13,"3.7595217000002776
"
1309,sat,12,17,"9.291584899999634
"
1310,sat,12,18,"4.865236900000127
"
1311,sat,13,21,"4.764830999999958
"
1312,sat,9,10,"2.634581199999957
"
1313,sat,12,18,"4.285561300000154
"
1314,sat,13,21,"5.6582407999999305
"
1315,sat,9,10,"2.838858699999946
"
1316,sat,9,11,"4.551610900000014
"
1317,sat,8,6,"4.098022600000149
"
1318,sat,9,12,"3.7127457999999933
"
